value_bet,edge,side,event_name,timestamp,team,point,token_id,true_prob,polymarket_best_ask,expected_payout_per_1
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:04:18.974867+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:06:13.516605+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:08:12.601304+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:10:07.334210+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:12:01.196293+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:13:56.968198+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:15:52.853709+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:17:46.707426+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:19:42.025807+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:21:39.150812+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:23:31.119839+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:25:24.379019+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:27:19.241050+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:29:12.971486+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:31:10.609515+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:33:09.332472+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:35:10.537705+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:37:07.647126+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:39:02.241174+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:40:56.541044+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:42:51.255522+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:44:45.550120+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:46:44.564568+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.011243,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:48:42.013190+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616858,0.610000,1.011243
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:50:35.869452+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:52:31.193216+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:54:25.928163+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:56:18.493963+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T12:58:15.019524+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:00:17.184023+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:02:14.711606+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:04:08.924041+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:06:06.879165+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:08:04.627515+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:09:57.345987+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:11:55.711862+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:13:43.480906+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:15:32.273703+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:17:21.507151+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:19:12.440622+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:21:01.427983+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:22:51.698161+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010434,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:24:41.409160+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616365,0.610000,1.010434
moneyline,0.010322,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:26:30.032866+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616296,0.610000,1.010322
moneyline,0.010322,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:28:19.269872+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616296,0.610000,1.010322
moneyline,0.010322,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:30:07.868467+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616296,0.610000,1.010322
moneyline,0.010322,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:31:56.222997+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616296,0.610000,1.010322
moneyline,0.010322,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:33:44.551060+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616296,0.610000,1.010322
moneyline,0.010322,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:35:34.524378+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616296,0.610000,1.010322
moneyline,0.010322,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:37:23.532655+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616296,0.610000,1.010322
moneyline,0.010322,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:39:15.736129+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616296,0.610000,1.010322
moneyline,0.010322,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T13:41:04.833421+00:00,Hawks,,14961519725352571011335155858678082558760357977855692634995759328270066289356,0.616296,0.610000,1.010322
totals,0.011371,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T19:59:37.608898+00:00,Under,231.5,71622842520432586709140780731381513770442997397471528806361760964250959879501,0.505685,0.500000,1.011371
totals,0.011371,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T20:12:47.009471+00:00,Under,231.5,71622842520432586709140780731381513770442997397471528806361760964250959879501,0.505685,0.500000,1.011371
totals,0.011371,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T20:15:25.362308+00:00,Under,231.5,71622842520432586709140780731381513770442997397471528806361760964250959879501,0.505685,0.500000,1.011371
totals,0.015735,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T20:42:02.623920+00:00,Over,231.5,89820239187757486236265868602682490219484913840119145177123271099478165702268,0.497710,0.490000,1.015735
totals,0.058958,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T20:44:51.383686+00:00,Over,231.5,89820239187757486236265868602682490219484913840119145177123271099478165702268,0.497710,0.470000,1.058958
totals,0.058958,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T20:47:38.589974+00:00,Over,231.5,89820239187757486236265868602682490219484913840119145177123271099478165702268,0.497710,0.470000,1.058958
totals,0.058958,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T20:50:20.692221+00:00,Over,231.5,89820239187757486236265868602682490219484913840119145177123271099478165702268,0.497710,0.470000,1.058958
totals,0.058958,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T20:53:03.751829+00:00,Over,231.5,89820239187757486236265868602682490219484913840119145177123271099478165702268,0.497710,0.470000,1.058958
totals,0.058958,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T20:55:44.375309+00:00,Over,231.5,89820239187757486236265868602682490219484913840119145177123271099478165702268,0.497710,0.470000,1.058958
totals,0.058958,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T20:58:25.747236+00:00,Over,231.5,89820239187757486236265868602682490219484913840119145177123271099478165702268,0.497710,0.470000,1.058958
totals,0.081978,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T21:01:06.879917+00:00,Over,231.5,89820239187757486236265868602682490219484913840119145177123271099478165702268,0.497710,0.460000,1.081978
totals,0.081978,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T21:03:48.640232+00:00,Over,231.5,89820239187757486236265868602682490219484913840119145177123271099478165702268,0.497710,0.460000,1.081978
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:12:49.564204+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:15:37.542722+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:18:23.199712+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:21:07.378351+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:23:51.783954+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:26:37.721884+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:29:23.989574+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:32:10.702500+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:34:55.360521+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:37:40.668076+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:40:27.084314+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:43:12.310525+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:46:02.596025+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:48:53.845810+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:51:40.044582+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:54:26.383626+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:57:12.031680+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T22:59:57.088232+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:02:44.074658+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:05:31.569202+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:08:15.958748+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:11:00.170100+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:13:57.507849+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:16:47.925261+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:19:34.501519+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:22:21.682146+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:25:06.317290+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
moneyline,0.037151,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:27:51.795661+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.390000,1.037151
moneyline,0.037151,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:30:41.336655+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.390000,1.037151
moneyline,0.037151,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:33:38.692387+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.390000,1.037151
moneyline,0.037151,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:36:39.130290+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.390000,1.037151
moneyline,0.037151,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:39:39.632369+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.390000,1.037151
moneyline,0.037151,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:42:39.646961+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.390000,1.037151
moneyline,0.037151,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:45:38.193258+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.390000,1.037151
moneyline,0.011222,BUY,Atlanta Hawks @ Portland Trail Blazers,2026-01-15T23:48:37.203606+00:00,Trail Blazers,,45699165245249238939415957543286648475317597380375491717354247142572513001987,0.404489,0.400000,1.011222
