timestamp,event_slug,market_slug,away_team,home_team,outcome,player_name,prop_type,line,true_prob,polymarket_ask,expected_payout_per_1,edge_pct,token_id,executed,error
2026-01-20T16:58:19.848022,nhl-bos-dal-2026-01-20,nhl-bos-dal-2026-01-20-spread-home-1pt5,Boston Bruins,Dallas Stars,Stars,,,-1.5,0.362031,0.350000,1.034375,1.20,6779856031335711878427150799049628173930342728982974160634799440476066366612,NO,Trade skipped
2026-01-20T16:58:59.541843,nhl-ott-cbj-2026-01-20,nhl-ott-cbj-2026-01-20-spread-away-1pt5,Ottawa Senators,Columbus Blue Jackets,Senators,,,-1.5,0.311414,0.300000,1.038048,1.14,37798449537196695142003743527153479833358610452412628738202327200472826680753,NO,Trade skipped
2026-01-20T17:00:03.007858,nhl-bos-dal-2026-01-20,nhl-bos-dal-2026-01-20-spread-home-1pt5,Boston Bruins,Dallas Stars,Stars,,,-1.5,0.362031,0.350000,1.034375,1.20,6779856031335711878427150799049628173930342728982974160634799440476066366612,NO,Trade skipped
2026-01-20T17:00:43.963736,nhl-ott-cbj-2026-01-20,nhl-ott-cbj-2026-01-20-spread-away-1pt5,Ottawa Senators,Columbus Blue Jackets,Senators,,,-1.5,0.311414,0.300000,1.038048,1.14,37798449537196695142003743527153479833358610452412628738202327200472826680753,NO,Trade skipped
2026-01-20T17:01:21.685815,nhl-bos-dal-2026-01-20,nhl-bos-dal-2026-01-20-spread-home-1pt5,Boston Bruins,Dallas Stars,Stars,,,-1.5,0.362031,0.350000,1.034375,1.20,6779856031335711878427150799049628173930342728982974160634799440476066366612,NO,Trade skipped
2026-01-20T17:01:59.789710,nba-lac-chi-2026-01-20,nba-lac-chi-2026-01-20-spread-home-3pt5,Los Angeles Clippers,Chicago Bulls,Bulls,,,-3.5,0.506972,0.500000,1.013943,0.70,97865301066923938844659774934335574025451638541474713538139997377010102625778,NO,Trade skipped
2026-01-20T17:02:00.616754,nhl-ott-cbj-2026-01-20,nhl-ott-cbj-2026-01-20-spread-away-1pt5,Ottawa Senators,Columbus Blue Jackets,Senators,,,-1.5,0.311414,0.300000,1.038048,1.14,37798449537196695142003743527153479833358610452412628738202327200472826680753,NO,Trade skipped
2026-01-20T17:02:37.959886,nhl-bos-dal-2026-01-20,nhl-bos-dal-2026-01-20-spread-home-1pt5,Boston Bruins,Dallas Stars,Stars,,,-1.5,0.362031,0.350000,1.034375,1.20,6779856031335711878427150799049628173930342728982974160634799440476066366612,NO,Trade skipped
2026-01-20T17:03:16.672172,nhl-ott-cbj-2026-01-20,nhl-ott-cbj-2026-01-20-spread-away-1pt5,Ottawa Senators,Columbus Blue Jackets,Senators,,,-1.5,0.311414,0.300000,1.038048,1.14,37798449537196695142003743527153479833358610452412628738202327200472826680753,NO,Trade skipped
2026-01-20T17:03:37.507202,nba-sas-hou-2026-01-20,nba-sas-hou-2026-01-20-spread-home-4pt5,San Antonio Spurs,Houston Rockets,Rockets,,,-4.5,0.495353,0.480000,1.031986,1.54,76416945223728984147048525223729883053906154874714579991029225709715199369650,NO,Trade skipped
2026-01-20T17:03:53.136032,nhl-bos-dal-2026-01-20,nhl-bos-dal-2026-01-20-spread-home-1pt5,Boston Bruins,Dallas Stars,Stars,,,-1.5,0.362031,0.350000,1.034375,1.20,6779856031335711878427150799049628173930342728982974160634799440476066366612,NO,Trade skipped
2026-01-20T17:04:32.189735,nhl-ott-cbj-2026-01-20,nhl-ott-cbj-2026-01-20-spread-away-1pt5,Ottawa Senators,Columbus Blue Jackets,Senators,,,-1.5,0.311414,0.300000,1.038048,1.14,37798449537196695142003743527153479833358610452412628738202327200472826680753,NO,Trade skipped
2026-01-20T17:05:11.069883,nhl-bos-dal-2026-01-20,nhl-bos-dal-2026-01-20-spread-home-1pt5,Boston Bruins,Dallas Stars,Stars,,,-1.5,0.362031,0.350000,1.034375,1.20,6779856031335711878427150799049628173930342728982974160634799440476066366612,NO,Trade skipped
2026-01-20T17:05:50.547869,nhl-ott-cbj-2026-01-20,nhl-ott-cbj-2026-01-20-spread-away-1pt5,Ottawa Senators,Columbus Blue Jackets,Senators,,,-1.5,0.311414,0.300000,1.038048,1.14,37798449537196695142003743527153479833358610452412628738202327200472826680753,NO,Trade skipped
2026-01-20T17:06:27.339964,nhl-bos-dal-2026-01-20,nhl-bos-dal-2026-01-20-spread-home-1pt5,Boston Bruins,Dallas Stars,Stars,,,-1.5,0.362031,0.350000,1.034375,1.20,6779856031335711878427150799049628173930342728982974160634799440476066366612,NO,Trade skipped
2026-01-20T17:07:06.388518,nhl-ott-cbj-2026-01-20,nhl-ott-cbj-2026-01-20-spread-away-1pt5,Ottawa Senators,Columbus Blue Jackets,Senators,,,-1.5,0.311414,0.300000,1.038048,1.14,37798449537196695142003743527153479833358610452412628738202327200472826680753,NO,Trade skipped
