timestamp,event_slug,market_slug,away_team,home_team,outcome,player_name,prop_type,line,true_prob,polymarket_ask,expected_payout_per_1,edge_pct,token_id,executed,error
2026-01-18T10:38:42.829826,cbb-tulsa-uab-2026-01-18,cbb-tulsa-uab-2026-01-18,Tulsa,UAB,Tulsa Golden Hurricane,,,,0.456078,0.450000,1.013506,0.61,31522176115130666671359372928368220093429864338610705517463715497233037011860,NO,Trade skipped
2026-01-18T10:40:46.235518,cbb-tulsa-uab-2026-01-18,cbb-tulsa-uab-2026-01-18,Tulsa,UAB,Tulsa Golden Hurricane,,,,0.456078,0.450000,1.013506,0.61,31522176115130666671359372928368220093429864338610705517463715497233037011860,NO,Trade skipped
2026-01-18T10:42:50.708770,cbb-tulsa-uab-2026-01-18,cbb-tulsa-uab-2026-01-18,Tulsa,UAB,Tulsa Golden Hurricane,,,,0.456078,0.450000,1.013506,0.61,31522176115130666671359372928368220093429864338610705517463715497233037011860,NO,Trade skipped
2026-01-18T10:44:54.360232,cbb-tulsa-uab-2026-01-18,cbb-tulsa-uab-2026-01-18,Tulsa,UAB,Tulsa Golden Hurricane,,,,0.456078,0.450000,1.013506,0.61,31522176115130666671359372928368220093429864338610705517463715497233037011860,NO,Trade skipped
2026-01-18T10:46:57.672413,cbb-tulsa-uab-2026-01-18,cbb-tulsa-uab-2026-01-18,Tulsa,UAB,Tulsa Golden Hurricane,,,,0.456078,0.450000,1.013506,0.61,31522176115130666671359372928368220093429864338610705517463715497233037011860,NO,Trade skipped
2026-01-18T10:49:01.823848,cbb-tulsa-uab-2026-01-18,cbb-tulsa-uab-2026-01-18,Tulsa,UAB,Tulsa Golden Hurricane,,,,0.456078,0.450000,1.013506,0.61,31522176115130666671359372928368220093429864338610705517463715497233037011860,NO,Trade skipped
2026-01-18T10:51:07.569318,cbb-tulsa-uab-2026-01-18,cbb-tulsa-uab-2026-01-18,Tulsa,UAB,Tulsa Golden Hurricane,,,,0.456078,0.450000,1.013506,0.61,31522176115130666671359372928368220093429864338610705517463715497233037011860,NO,Trade skipped
2026-01-18T10:52:56.313842,cbb-tulsa-uab-2026-01-18,cbb-tulsa-uab-2026-01-18,Tulsa,UAB,Tulsa Golden Hurricane,,,,0.456078,0.450000,1.013506,0.61,31522176115130666671359372928368220093429864338610705517463715497233037011860,NO,Trade skipped
2026-01-18T10:53:45.057544,nba-orl-mem-2026-01-18,nba-orl-mem-2026-01-18,Orlando Magic,Memphis Grizzlies,Grizzlies,,,,0.406699,0.400000,1.016746,0.67,47822321885184350323187937855117940754154858624206730490946477008810571927569,NO,Trade skipped
2026-01-18T10:54:57.842904,cbb-tulsa-uab-2026-01-18,cbb-tulsa-uab-2026-01-18,Tulsa,UAB,Tulsa Golden Hurricane,,,,0.456078,0.450000,1.013506,0.61,31522176115130666671359372928368220093429864338610705517463715497233037011860,NO,Trade skipped
2026-01-18T10:55:48.110918,nba-orl-mem-2026-01-18,nba-orl-mem-2026-01-18,Orlando Magic,Memphis Grizzlies,Grizzlies,,,,0.406699,0.400000,1.016746,0.67,47822321885184350323187937855117940754154858624206730490946477008810571927569,NO,Trade skipped
2026-01-18T10:57:01.820275,cbb-tulsa-uab-2026-01-18,cbb-tulsa-uab-2026-01-18,Tulsa,UAB,Tulsa Golden Hurricane,,,,0.456078,0.450000,1.013506,0.61,31522176115130666671359372928368220093429864338610705517463715497233037011860,NO,Trade skipped
2026-01-18T10:57:54.078357,nba-orl-mem-2026-01-18,nba-orl-mem-2026-01-18,Orlando Magic,Memphis Grizzlies,Grizzlies,,,,0.406699,0.400000,1.016746,0.67,47822321885184350323187937855117940754154858624206730490946477008810571927569,NO,Trade skipped
2026-01-18T10:59:08.941662,cbb-tulsa-uab-2026-01-18,cbb-tulsa-uab-2026-01-18,Tulsa,UAB,Tulsa Golden Hurricane,,,,0.456078,0.450000,1.013506,0.61,31522176115130666671359372928368220093429864338610705517463715497233037011860,NO,Trade skipped
2026-01-18T10:59:58.170679,nba-orl-mem-2026-01-18,nba-orl-mem-2026-01-18,Orlando Magic,Memphis Grizzlies,Grizzlies,,,,0.406699,0.400000,1.016746,0.67,47822321885184350323187937855117940754154858624206730490946477008810571927569,NO,Trade skipped
2026-01-18T11:01:15.826741,cbb-tulsa-uab-2026-01-18,cbb-tulsa-uab-2026-01-18,Tulsa,UAB,Tulsa Golden Hurricane,,,,0.456078,0.450000,1.013506,0.61,31522176115130666671359372928368220093429864338610705517463715497233037011860,NO,Trade skipped
2026-01-18T11:02:08.112675,nba-orl-mem-2026-01-18,nba-orl-mem-2026-01-18,Orlando Magic,Memphis Grizzlies,Grizzlies,,,,0.406699,0.400000,1.016746,0.67,47822321885184350323187937855117940754154858624206730490946477008810571927569,NO,Trade skipped
2026-01-18T11:11:30.376390,nba-orl-mem-2026-01-18,nba-orl-mem-2026-01-18,Orlando Magic,Memphis Grizzlies,Magic,,,,0.606942,0.600000,1.011569,0.69,83712632131973999118528556721679255257684460608421985268249819419380371845219,YES,
2026-01-18T12:10:47.215082,cbb-charlt-ecar-2026-01-18,cbb-charlt-ecar-2026-01-18,Charlotte U,East Carolina,Charlotte 49ers,,,,0.536961,0.520000,1.032618,1.70,34691433061568200078512729790905088929860221075741799930014755297649161024497,YES,
2026-01-18T12:17:09.429731,cbb-tulsa-uab-2026-01-18,cbb-tulsa-uab-2026-01-18,Tulsa,UAB,UAB Blazers,,,,0.543922,0.530000,1.026268,1.39,34441102876690640088818203149411363304625359570090413778783745902957108965525,YES,
2026-01-18T19:30:10.282837,nhl-stl-edm-2026-01-18,nhl-stl-edm-2026-01-18,St. Louis Blues,Edmonton Oilers,Blues,,,,0.435758,0.420000,1.037519,1.58,85641903234995214882768159659261838577598169198793878618193980327410468581547,YES,
2026-01-19T16:54:25.924358,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,Phoenix Suns,Brooklyn Nets,Nets,,,,0.243241,0.240000,1.013505,0.32,102789271343638600956235375307152677182927370744893885655951299342575576259281,NO,Trade skipped
2026-01-19T16:54:45.522146,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144404,0.140000,1.031456,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T16:55:34.159873,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.277389,0.270000,1.027366,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T16:56:39.913611,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T16:57:26.131867,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.277389,0.270000,1.027366,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T16:58:16.852200,nba-uta-sas-2026-01-19,nba-uta-sas-2026-01-19,Utah Jazz,San Antonio Spurs,Jazz,,,,0.127380,0.120000,1.061501,0.74,49532659148624815887947053077695850499030625976737638687334168361126414537236,NO,Trade skipped
2026-01-19T16:58:31.192639,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T16:59:15.469800,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.277389,0.270000,1.027366,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:00:06.444348,nba-uta-sas-2026-01-19,nba-uta-sas-2026-01-19,Utah Jazz,San Antonio Spurs,Jazz,,,,0.127380,0.120000,1.061501,0.74,49532659148624815887947053077695850499030625976737638687334168361126414537236,NO,Trade skipped
2026-01-19T17:00:18.150340,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T17:00:57.427298,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.277389,0.270000,1.027366,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:01:47.367520,nba-uta-sas-2026-01-19,nba-uta-sas-2026-01-19,Utah Jazz,San Antonio Spurs,Jazz,,,,0.127210,0.120000,1.060081,0.72,49532659148624815887947053077695850499030625976737638687334168361126414537236,NO,Trade skipped
2026-01-19T17:01:58.746166,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T17:02:37.913294,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.277389,0.270000,1.027366,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:03:28.030832,nba-uta-sas-2026-01-19,nba-uta-sas-2026-01-19,Utah Jazz,San Antonio Spurs,Jazz,,,,0.127210,0.120000,1.060081,0.72,49532659148624815887947053077695850499030625976737638687334168361126414537236,NO,Trade skipped
2026-01-19T17:03:39.388850,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T17:04:18.590376,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.277389,0.270000,1.027366,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:05:08.419187,nba-uta-sas-2026-01-19,nba-uta-sas-2026-01-19,Utah Jazz,San Antonio Spurs,Jazz,,,,0.127210,0.120000,1.060081,0.72,49532659148624815887947053077695850499030625976737638687334168361126414537236,NO,Trade skipped
2026-01-19T17:05:19.808279,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T17:05:59.543891,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.277389,0.270000,1.027366,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:06:20.777523,nba-dal-nyk-2026-01-19,nba-dal-nyk-2026-01-19,Dallas Mavericks,New York Knicks,Mavericks,,,,0.186721,0.180000,1.037337,0.67,74675802913423583250654237571773467036543918002834655980946427437021582054499,NO,Trade skipped
2026-01-19T17:06:50.350725,nba-uta-sas-2026-01-19,nba-uta-sas-2026-01-19,Utah Jazz,San Antonio Spurs,Jazz,,,,0.127210,0.120000,1.060081,0.72,49532659148624815887947053077695850499030625976737638687334168361126414537236,NO,Trade skipped
2026-01-19T17:07:01.697143,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T17:07:41.107008,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.277389,0.270000,1.027366,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:08:02.477904,nba-dal-nyk-2026-01-19,nba-dal-nyk-2026-01-19,Dallas Mavericks,New York Knicks,Mavericks,,,,0.186721,0.180000,1.037337,0.67,74675802913423583250654237571773467036543918002834655980946427437021582054499,NO,Trade skipped
2026-01-19T17:08:33.590839,nba-uta-sas-2026-01-19,nba-uta-sas-2026-01-19,Utah Jazz,San Antonio Spurs,Jazz,,,,0.127210,0.120000,1.060081,0.72,49532659148624815887947053077695850499030625976737638687334168361126414537236,NO,Trade skipped
2026-01-19T17:08:45.030971,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T17:09:23.477245,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.277389,0.270000,1.027366,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:09:44.607669,nba-dal-nyk-2026-01-19,nba-dal-nyk-2026-01-19,Dallas Mavericks,New York Knicks,Mavericks,,,,0.186721,0.180000,1.037337,0.67,74675802913423583250654237571773467036543918002834655980946427437021582054499,NO,Trade skipped
2026-01-19T17:10:12.822148,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T17:10:51.754689,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.277389,0.270000,1.027366,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:11:35.722658,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T17:12:59.593366,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T17:14:22.560439,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T17:15:45.747893,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T17:17:06.826486,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T17:18:28.707893,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T17:19:52.882217,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T17:21:10.187849,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,Phoenix Suns,Brooklyn Nets,Nets,,,,0.244515,0.240000,1.018811,0.45,102789271343638600956235375307152677182927370744893885655951299342575576259281,NO,Trade skipped
2026-01-19T17:21:15.078056,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,Florida A&M,Mississippi Valley State,Mississippi Valley State Delta Devils,,,,0.144419,0.140000,1.031562,0.44,115470318113167025907705982922913076873706132382069300325160482542306901602985,NO,Trade skipped
2026-01-19T17:22:33.968006,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,Phoenix Suns,Brooklyn Nets,Nets,,,,0.244515,0.240000,1.018811,0.45,102789271343638600956235375307152677182927370744893885655951299342575576259281,NO,Trade skipped
2026-01-19T17:23:57.101335,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,Phoenix Suns,Brooklyn Nets,Nets,,,,0.244515,0.240000,1.018811,0.45,102789271343638600956235375307152677182927370744893885655951299342575576259281,NO,Trade skipped
2026-01-19T17:25:19.743557,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,Phoenix Suns,Brooklyn Nets,Nets,,,,0.244515,0.240000,1.018811,0.45,102789271343638600956235375307152677182927370744893885655951299342575576259281,NO,Trade skipped
2026-01-19T17:26:03.769222,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:26:42.400455,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,Phoenix Suns,Brooklyn Nets,Nets,,,,0.244515,0.240000,1.018811,0.45,102789271343638600956235375307152677182927370744893885655951299342575576259281,NO,Trade skipped
2026-01-19T17:27:26.180383,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:28:04.706626,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,Phoenix Suns,Brooklyn Nets,Nets,,,,0.244515,0.240000,1.018811,0.45,102789271343638600956235375307152677182927370744893885655951299342575576259281,NO,Trade skipped
2026-01-19T17:28:48.665462,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:29:27.401053,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,Phoenix Suns,Brooklyn Nets,Nets,,,,0.244515,0.240000,1.018811,0.45,102789271343638600956235375307152677182927370744893885655951299342575576259281,NO,Trade skipped
2026-01-19T17:30:11.987924,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:31:38.286048,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:33:00.728930,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:34:23.105678,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:35:46.084519,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:37:10.672132,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:38:34.995256,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:39:58.015843,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:41:22.624649,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:42:47.984299,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:44:13.143746,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:45:40.394060,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:47:04.699812,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:48:29.522544,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:49:53.678579,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:51:18.858274,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
2026-01-19T17:52:52.330753,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,East Texas A&M,Incarnate Word,East Texas A&M Lions,,,,0.287398,0.280000,1.026422,0.74,69843034850392979900688651997946179791650338922455705090977138394501138217160,NO,Trade skipped
