value_bet,edge,side,event_name,timestamp,team,point,token_id,true_prob,polymarket_best_ask,expected_payout_per_1
moneyline,0.032253,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T05:03:23.147173+00:00,Hornets,,112975580596555645660828369924271167069996118403948058625904606487103662169286,0.371611,0.360000,1.032253
moneyline,0.015347,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T08:49:00.740342+00:00,Hornets,,112975580596555645660828369924271167069996118403948058625904606487103662169286,0.375678,0.370000,1.015347
moneyline,0.015347,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T08:50:52.569397+00:00,Hornets,,112975580596555645660828369924271167069996118403948058625904606487103662169286,0.375678,0.370000,1.015347
moneyline,0.015347,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T08:52:43.467282+00:00,Hornets,,112975580596555645660828369924271167069996118403948058625904606487103662169286,0.375678,0.370000,1.015347
moneyline,0.015347,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T08:54:33.027983+00:00,Hornets,,112975580596555645660828369924271167069996118403948058625904606487103662169286,0.375678,0.370000,1.015347
moneyline,0.015347,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T08:56:22.986760+00:00,Hornets,,112975580596555645660828369924271167069996118403948058625904606487103662169286,0.375678,0.370000,1.015347
moneyline,0.015347,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T08:58:12.663043+00:00,Hornets,,112975580596555645660828369924271167069996118403948058625904606487103662169286,0.375678,0.370000,1.015347
moneyline,0.015347,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T09:00:04.569553+00:00,Hornets,,112975580596555645660828369924271167069996118403948058625904606487103662169286,0.375678,0.370000,1.015347
moneyline,0.015347,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T09:02:04.217759+00:00,Hornets,,112975580596555645660828369924271167069996118403948058625904606487103662169286,0.375678,0.370000,1.015347
moneyline,0.015347,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T09:04:03.949373+00:00,Hornets,,112975580596555645660828369924271167069996118403948058625904606487103662169286,0.375678,0.370000,1.015347
moneyline,0.015347,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T09:05:57.144152+00:00,Hornets,,112975580596555645660828369924271167069996118403948058625904606487103662169286,0.375678,0.370000,1.015347
moneyline,0.015347,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T09:07:48.365306+00:00,Hornets,,112975580596555645660828369924271167069996118403948058625904606487103662169286,0.375678,0.370000,1.015347
