value_bet,edge,side,event_name,timestamp,team,point,token_id,true_prob,polymarket_best_ask,expected_payout_per_1
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T09:54:35.035140+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T09:56:27.627999+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T09:58:18.225430+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:00:20.905119+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:02:25.081025+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:04:24.038429+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:06:14.142156+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:08:05.227911+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:09:58.667229+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:11:51.125031+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:13:40.794538+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:15:31.466430+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:17:20.617044+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:19:09.948228+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:21:00.224394+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:22:49.627150+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:24:41.043765+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:26:31.776276+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:28:22.929197+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:30:13.213459+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:32:03.138389+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:33:52.384861+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:35:44.556660+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:37:33.552153+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:39:23.138405+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:41:14.607103+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:43:06.713244+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:45:01.110107+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:46:54.375604+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:48:43.153092+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:50:29.568984+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:52:21.269136+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:54:08.344885+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:55:54.826237+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:57:42.265144+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T10:59:29.780795+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T11:01:19.646831+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
spread,0.013888,BUY,Charlotte Hornets @ Los Angeles Lakers,2026-01-15T11:03:06.058932+00:00,Hornets,4.5,50490029356152325908925223338932677076072069641975878411323052184740278839573,0.517083,0.510000,1.013888
