value_bet,edge,side,event_name,timestamp,team,point,token_id,true_prob,polymarket_best_ask,expected_payout_per_1
spread,0.015735,BUY,Milwaukee Bucks @ San Antonio Spurs,2026-01-15T07:06:07.988647+00:00,Bucks,7.5,42153212721308660049579630894439905566902904069155129818011093804869993956824,0.497710,0.490000,1.015735
spread,0.015735,BUY,Milwaukee Bucks @ San Antonio Spurs,2026-01-15T07:07:54.838599+00:00,Bucks,7.5,42153212721308660049579630894439905566902904069155129818011093804869993956824,0.497710,0.490000,1.015735
spread,0.015735,BUY,Milwaukee Bucks @ San Antonio Spurs,2026-01-15T07:09:42.667201+00:00,Bucks,7.5,42153212721308660049579630894439905566902904069155129818011093804869993956824,0.497710,0.490000,1.015735
spread,0.015735,BUY,Milwaukee Bucks @ San Antonio Spurs,2026-01-15T07:11:30.705916+00:00,Bucks,7.5,42153212721308660049579630894439905566902904069155129818011093804869993956824,0.497710,0.490000,1.015735
spread,0.015735,BUY,Milwaukee Bucks @ San Antonio Spurs,2026-01-15T07:13:22.099607+00:00,Bucks,7.5,42153212721308660049579630894439905566902904069155129818011093804869993956824,0.497710,0.490000,1.015735
spread,0.015735,BUY,Milwaukee Bucks @ San Antonio Spurs,2026-01-15T07:15:17.840741+00:00,Bucks,7.5,42153212721308660049579630894439905566902904069155129818011093804869993956824,0.497710,0.490000,1.015735
spread,0.015735,BUY,Milwaukee Bucks @ San Antonio Spurs,2026-01-15T07:17:05.946708+00:00,Bucks,7.5,42153212721308660049579630894439905566902904069155129818011093804869993956824,0.497710,0.490000,1.015735
spread,0.015735,BUY,Milwaukee Bucks @ San Antonio Spurs,2026-01-15T07:18:53.474084+00:00,Bucks,7.5,42153212721308660049579630894439905566902904069155129818011093804869993956824,0.497710,0.490000,1.015735
spread,0.015735,BUY,Milwaukee Bucks @ San Antonio Spurs,2026-01-15T07:20:46.579643+00:00,Bucks,7.5,42153212721308660049579630894439905566902904069155129818011093804869993956824,0.497710,0.490000,1.015735
spread,0.015735,BUY,Milwaukee Bucks @ San Antonio Spurs,2026-01-15T07:22:37.780785+00:00,Bucks,7.5,42153212721308660049579630894439905566902904069155129818011093804869993956824,0.497710,0.490000,1.015735
