value_bet,edge,side,event_name,timestamp,team,point,token_id,true_prob,polymarket_best_ask,expected_payout_per_1
spread,0.015735,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T11:56:49.767928+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.497710,0.490000,1.015735
spread,0.015735,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T11:58:36.495744+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.497710,0.490000,1.015735
spread,0.015735,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T12:00:23.758397+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.497710,0.490000,1.015735
spread,0.036896,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T12:02:11.488531+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.497710,0.480000,1.036896
spread,0.036896,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T12:03:59.775469+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.497710,0.480000,1.036896
spread,0.036896,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T12:05:54.103768+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.497710,0.480000,1.036896
spread,0.036896,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T12:07:53.628998+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.497710,0.480000,1.036896
spread,0.036896,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T12:09:48.483153+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.497710,0.480000,1.036896
spread,0.036896,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T12:11:42.230536+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.497710,0.480000,1.036896
spread,0.036896,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T12:13:37.771353+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.497710,0.480000,1.036896
spread,0.036896,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T12:15:33.461808+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.497710,0.480000,1.036896
spread,0.036896,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T12:17:28.779439+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.497710,0.480000,1.036896
spread,0.063830,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T19:20:18.344072+00:00,Grizzlies,5.5,21327192215872737301838589414255230326767011233134353898196737743196288813209,0.500000,0.470000,1.063830
spread,0.041667,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T19:22:50.436651+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.500000,0.480000,1.041667
spread,0.219512,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T19:25:22.609343+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.500000,0.410000,1.219512
spread,0.162791,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T19:27:54.785255+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.500000,0.430000,1.162791
spread,1.118454,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T19:35:43.357130+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.508429,0.240000,2.118454
spread,0.815817,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T19:38:17.944465+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.508429,0.280000,1.815817
spread,1.311040,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T19:40:53.244577+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.508429,0.220000,2.311040
spread,1.421090,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T19:43:29.918554+00:00,Magic,-5.5,49723676636211984976447268433089613522891663452657301315195070314475702211792,0.508429,0.210000,2.421090
