value_bet,edge,side,event_name,timestamp,team,point,token_id,true_prob,polymarket_best_ask,expected_payout_per_1
spread,0.013744,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T06:39:50.942501+00:00,Magic,-4.5,45322142935857666653409687171507061315228851364854974830443516560492032085667,0.506872,0.500000,1.013744
spread,0.013744,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T06:41:38.880511+00:00,Magic,-4.5,45322142935857666653409687171507061315228851364854974830443516560492032085667,0.506872,0.500000,1.013744
spread,0.013744,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T06:43:26.667680+00:00,Magic,-4.5,45322142935857666653409687171507061315228851364854974830443516560492032085667,0.506872,0.500000,1.013744
spread,0.013744,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T06:45:14.182739+00:00,Magic,-4.5,45322142935857666653409687171507061315228851364854974830443516560492032085667,0.506872,0.500000,1.013744
spread,0.013744,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T06:47:02.836708+00:00,Magic,-4.5,45322142935857666653409687171507061315228851364854974830443516560492032085667,0.506872,0.500000,1.013744
spread,0.013744,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T06:48:50.519012+00:00,Magic,-4.5,45322142935857666653409687171507061315228851364854974830443516560492032085667,0.506872,0.500000,1.013744
spread,0.013744,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T06:50:38.491822+00:00,Magic,-4.5,45322142935857666653409687171507061315228851364854974830443516560492032085667,0.506872,0.500000,1.013744
spread,0.013744,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T06:52:26.352772+00:00,Magic,-4.5,45322142935857666653409687171507061315228851364854974830443516560492032085667,0.506872,0.500000,1.013744
spread,0.013744,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T06:54:15.167986+00:00,Magic,-4.5,45322142935857666653409687171507061315228851364854974830443516560492032085667,0.506872,0.500000,1.013744
spread,0.013744,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T06:56:05.300169+00:00,Magic,-4.5,45322142935857666653409687171507061315228851364854974830443516560492032085667,0.506872,0.500000,1.013744
spread,0.013744,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T06:57:52.800038+00:00,Magic,-4.5,45322142935857666653409687171507061315228851364854974830443516560492032085667,0.506872,0.500000,1.013744
spread,0.013744,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T06:59:40.351139+00:00,Magic,-4.5,45322142935857666653409687171507061315228851364854974830443516560492032085667,0.506872,0.500000,1.013744
spread,0.013744,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T07:01:29.008354+00:00,Magic,-4.5,45322142935857666653409687171507061315228851364854974830443516560492032085667,0.506872,0.500000,1.013744
spread,0.013744,BUY,Memphis Grizzlies @ Orlando Magic,2026-01-15T07:03:16.912179+00:00,Magic,-4.5,45322142935857666653409687171507061315228851364854974830443516560492032085667,0.506872,0.500000,1.013744
